season,date,home_team,away_team,home_score,away_score,attendance,is_evening,lat,lon,venue_capacity,stadium_name,temperature_f,precipitation_mm,day_of_week,month,is_weekend,home_game_num,home_games_total,season_progress,is_rivalry,home_win,home_win_rate_last5,opp_win_rate_season,attendance_pct,nyc_mlb_home_game,nyc_nfl_home_game
2024,2024-06-15,North Carolina Courage,Orlando Pride,0,0,4776,1,39.8283,-98.5795,25218,WakeMed Soccer Park,88.4,13.5,5,6,1,6,13,0.4615384615384615,0,0,1.0,0.8333333333333334,0.1893885320009517,1,0
2024,2024-06-16,Seattle Reign FC,Portland Thorns FC,0,0,9052,0,47.5952,-122.3316,38500,Lumen Field,60.9,4.4,6,6,1,6,12,0.5,1,0,0.4,0.5833333333333334,0.2351168831168831,1,0
2024,2024-06-16,Bay FC,Utah Royals FC,0,1,10367,1,37.3514,-121.925,18000,PayPal Park,80.6,0.0,6,6,1,7,12,0.5833333333333334,0,0,0.4,0.0833333333333333,0.5759444444444445,1,0
2024,2024-06-19,Angel City FC,Racing Louisville FC,3,2,16735,1,34.013,-118.285,22000,BMO Stadium,78.5,0.0,2,6,0,5,11,0.4545454545454545,0,1,0.4,0.5833333333333334,0.7606818181818182,1,0
2024,2024-06-19,Gotham FC,San Diego Wave FC,2,1,10718,1,40.7367,-74.1503,25000,Red Bull Arena,88.8,0.0,2,6,0,7,15,0.4666666666666667,0,1,0.6,0.5,0.42872,1,0
2024,2024-06-21,Orlando Pride,Utah Royals FC,6,0,9656,1,28.5411,-81.3893,25500,Inter&Co Stadium,86.6,5.0,4,6,0,8,15,0.5333333333333333,0,1,1.0,0.1538461538461538,0.3786666666666666,1,0
2024,2024-06-22,Houston Dash,San Diego Wave FC,0,0,6473,1,29.7522,-95.3524,22039,Shell Energy Stadium,90.5,0.0,5,6,1,8,13,0.6153846153846154,0,0,0.2,0.4615384615384615,0.2937066110077589,1,0
2024,2024-06-22,Bay FC,Angel City FC,1,0,15640,1,37.3514,-121.925,18000,PayPal Park,92.0,0.0,5,6,1,8,12,0.6666666666666666,0,1,0.2,0.5,0.8688888888888889,1,0
2024,2024-06-23,Seattle Reign FC,Racing Louisville FC,1,1,10715,1,47.5952,-122.3316,38500,Lumen Field,66.5,0.4,6,6,1,7,12,0.5833333333333334,0,0,0.2,0.5384615384615384,0.2783116883116883,1,0
2024,2024-06-23,Gotham FC,Washington Spirit,0,2,8396,1,40.7367,-74.1503,25000,Red Bull Arena,96.1,0.3,6,6,1,8,15,0.5333333333333333,0,0,0.8,0.6923076923076923,0.33584,1,0
2024,2024-06-23,Portland Thorns FC,Kansas City Current,1,4,20024,0,45.5214,-122.6917,25218,Providence Park,73.1,0.6,6,6,1,7,11,0.6363636363636364,0,0,0.8,0.8461538461538461,0.7940360060274407,1,0
2024,2024-06-23,North Carolina Courage,Chicago Stars FC,3,1,5256,1,39.8283,-98.5795,25218,WakeMed Soccer Park,89.4,0.0,6,6,1,7,13,0.5384615384615384,1,1,0.8,0.5384615384615384,0.2084225553176302,1,0
2024,2024-06-28,Kansas City Current,Houston Dash,2,0,11500,1,39.8283,-98.5795,18467,CPKC Stadium,89.1,0.0,4,6,0,8,14,0.5714285714285714,0,1,0.6,0.2857142857142857,0.6227324416526777,1,0
2024,2024-06-28,San Diego Wave FC,Chicago Stars FC,0,3,24115,1,39.8283,-98.5795,10000,Snapdragon Stadium,89.1,0.0,4,6,0,7,11,0.6363636363636364,1,0,0.6,0.5,2.4115,1,0
2024,2024-06-29,Utah Royals FC,Portland Thorns FC,0,0,8677,1,40.5829,-111.8932,20213,America First Field,96.6,0.0,5,6,1,8,12,0.6666666666666666,1,0,0.0,0.5714285714285714,0.4292781873051996,1,0
2024,2024-06-29,Washington Spirit,North Carolina Courage,0,1,15717,1,38.8683,-77.0122,20000,Audi Field,91.8,0.7,5,6,1,8,13,0.6153846153846154,1,0,0.6,0.4285714285714285,0.78585,1,0
2024,2024-06-29,Racing Louisville FC,Bay FC,0,1,8096,0,38.2503,-85.7034,10000,Lynn Family Stadium,93.5,0.5,5,6,1,7,13,0.5384615384615384,0,0,0.4,0.3571428571428571,0.8096,1,0
2024,2024-06-30,Gotham FC,Seattle Reign FC,1,1,7064,0,40.7367,-74.1503,25000,Red Bull Arena,92.4,21.7,6,6,1,9,15,0.6,0,0,0.8,0.1428571428571428,0.28256,1,0
2024,2024-06-30,Angel City FC,Orlando Pride,0,3,22000,1,34.013,-118.285,22000,BMO Stadium,84.0,0.0,6,6,1,6,11,0.5454545454545454,0,0,0.4,0.8571428571428571,1.0,1,0
2024,2024-07-05,Portland Thorns FC,San Diego Wave FC,1,0,18011,1,45.5214,-122.6917,25218,Providence Park,95.8,0.0,4,7,0,8,11,0.7272727272727273,0,1,0.8,0.4666666666666667,0.71421207074312,1,0
2024,2024-07-06,Kansas City Current,Orlando Pride,1,2,11500,1,39.8283,-98.5795,18467,CPKC Stadium,85.0,0.0,5,7,1,9,14,0.6428571428571429,0,0,0.6,0.8666666666666667,0.6227324416526777,1,0
2024,2024-07-06,Chicago Stars FC,Houston Dash,1,0,5566,0,41.7647,-87.8061,20000,SeatGeek Stadium,79.0,1.3,5,7,1,8,12,0.6666666666666666,0,1,0.2,0.2666666666666666,0.2783,1,0
2024,2024-07-06,Bay FC,Washington Spirit,0,3,11384,1,37.3514,-121.925,18000,PayPal Park,95.5,0.0,5,7,1,9,12,0.75,0,0,0.4,0.6666666666666666,0.6324444444444445,1,0
2024,2024-07-07,Seattle Reign FC,Utah Royals FC,1,1,6276,1,47.5952,-122.3316,38500,Lumen Field,87.5,0.0,6,7,1,8,12,0.6666666666666666,0,0,0.2,0.1333333333333333,0.163012987012987,1,0
2024,2024-07-07,North Carolina Courage,Racing Louisville FC,3,1,4738,0,39.8283,-98.5795,25218,WakeMed Soccer Park,79.6,0.1,6,7,1,8,13,0.6153846153846154,0,1,0.8,0.5333333333333333,0.1878816718217146,1,0
2024,2024-08-23,Utah Royals FC,Bay FC,2,1,14539,1,40.5829,-111.8932,20213,America First Field,89.7,0.0,4,8,0,9,12,0.75,0,1,0.0,0.375,0.7192895661208133,1,0
2024,2024-08-23,Houston Dash,Orlando Pride,0,1,6514,1,29.7522,-95.3524,22039,Shell Energy Stadium,90.1,3.7,4,8,0,9,13,0.6923076923076923,0,0,0.2,0.875,0.2955669494986161,1,0
2024,2024-08-24,Racing Louisville FC,Chicago Stars FC,3,1,6607,1,38.2503,-85.7034,10000,Lynn Family Stadium,88.7,0.0,5,8,1,8,13,0.6153846153846154,1,1,0.4,0.5625,0.6607,1,0
2024,2024-08-24,Gotham FC,Portland Thorns FC,2,0,10640,0,40.7367,-74.1503,25000,Red Bull Arena,84.5,0.0,5,8,1,10,15,0.6666666666666666,1,1,0.6,0.625,0.4256,1,0
2024,2024-08-25,Seattle Reign FC,North Carolina Courage,1,0,16598,1,47.5952,-122.3316,38500,Lumen Field,70.7,0.0,6,8,1,9,12,0.75,1,1,0.0,0.5,0.4311168831168831,1,0
2024,2024-08-30,Portland Thorns FC,Bay FC,1,3,18018,1,45.5214,-122.6917,25218,Providence Park,90.9,0.0,4,8,0,9,11,0.8181818181818182,0,0,0.8,0.3529411764705882,0.7144896502498216,1,0
2024,2024-08-31,Houston Dash,Utah Royals FC,1,3,5171,1,29.7522,-95.3524,22039,Shell Energy Stadium,85.7,5.8,5,8,1,10,13,0.7692307692307693,0,0,0.2,0.2352941176470588,0.2346295203956622,1,0
2024,2024-08-31,Racing Louisville FC,Seattle Reign FC,2,3,5011,1,38.2503,-85.7034,10000,Lynn Family Stadium,87.9,14.1,5,8,1,9,13,0.6923076923076923,0,0,0.4,0.2352941176470588,0.5011,1,0
2024,2024-09-01,Orlando Pride,Gotham FC,2,0,8726,1,28.5411,-81.3893,25500,Inter&Co Stadium,87.3,6.4,6,9,1,9,15,0.6,0,1,1.0,0.5882352941176471,0.3421960784313725,1,0
2024,2024-09-01,North Carolina Courage,Kansas City Current,2,1,6003,0,39.8283,-98.5795,25218,WakeMed Soccer Park,79.6,0.0,6,9,1,9,13,0.6923076923076923,0,1,0.8,0.8125,0.2380442541042113,1,0
2024,2024-09-01,San Diego Wave FC,Washington Spirit,1,1,23541,1,39.8283,-98.5795,10000,Snapdragon Stadium,79.6,0.0,6,9,1,8,11,0.7272727272727273,0,0,0.4,0.6875,2.3541,1,0
2024,2024-09-01,Angel City FC,Chicago Stars FC,2,1,18159,0,34.013,-118.285,22000,BMO Stadium,86.6,0.0,6,9,1,7,11,0.6363636363636364,1,1,0.4,0.5294117647058824,0.8254090909090909,1,0
2024,2024-09-06,Angel City FC,Seattle Reign FC,2,3,16023,1,34.013,-118.285,22000,BMO Stadium,108.8,0.0,4,9,0,8,11,0.7272727272727273,0,0,0.4,0.2777777777777778,0.7283181818181819,1,0
2024,2024-09-07,Bay FC,Racing Louisville FC,1,0,11478,1,37.3514,-121.925,18000,PayPal Park,85.6,0.0,5,9,1,10,12,0.8333333333333334,0,1,0.4,0.5,0.6376666666666667,1,0
2024,2024-09-07,Kansas City Current,Utah Royals FC,1,0,11500,1,39.8283,-98.5795,18467,CPKC Stadium,73.2,0.0,5,9,1,10,14,0.7142857142857143,0,1,0.4,0.2777777777777778,0.6227324416526777,1,0
2024,2024-09-07,Washington Spirit,Portland Thorns FC,2,1,14306,0,38.8683,-77.0122,20000,Audi Field,74.9,0.2,5,9,1,9,13,0.6923076923076923,1,1,0.4,0.5555555555555556,0.7153,1,0
2024,2024-09-08,San Diego Wave FC,North Carolina Courage,1,4,26516,1,39.8283,-98.5795,10000,Snapdragon Stadium,79.8,0.0,6,9,1,9,11,0.8181818181818182,1,0,0.2,0.5,2.6516,1,1
2024,2024-09-08,Gotham FC,Houston Dash,2,1,5883,0,40.7367,-74.1503,25000,Red Bull Arena,71.2,0.0,6,9,1,11,15,0.7333333333333333,0,1,0.6,0.2222222222222222,0.23532,1,1
2024,2024-09-08,Chicago Stars FC,Orlando Pride,0,1,7291,1,41.7647,-87.8061,20000,SeatGeek Stadium,73.2,0.0,6,9,1,9,12,0.75,0,0,0.4,0.8888888888888888,0.36455,1,1
2024,2024-09-13,Orlando Pride,Kansas City Current,0,0,9396,1,28.5411,-81.3893,25500,Inter&Co Stadium,87.2,1.7,4,9,0,10,15,0.6666666666666666,0,0,1.0,0.7777777777777778,0.3684705882352941,1,0
2024,2024-09-13,North Carolina Courage,Bay FC,1,1,6837,1,39.8283,-98.5795,25218,WakeMed Soccer Park,83.9,0.0,4,9,0,10,13,0.7692307692307693,0,0,0.8,0.4210526315789473,0.2711158696169403,1,0
2024,2024-09-14,Racing Louisville FC,Angel City FC,2,1,5493,1,38.2503,-85.7034,10000,Lynn Family Stadium,87.8,0.0,5,9,1,10,13,0.7692307692307693,0,1,0.4,0.4375,0.5493,1,0
2024,2024-09-14,Utah Royals FC,San Diego Wave FC,1,2,9494,1,40.5829,-111.8932,20213,America First Field,85.0,0.0,5,9,1,10,12,0.8333333333333334,0,0,0.2,0.3888888888888889,0.4696977192895661,1,0
2024,2024-09-15,Washington Spirit,Houston Dash,3,0,11792,0,38.8683,-77.0122,20000,Audi Field,81.7,0.0,6,9,1,10,13,0.7692307692307693,0,1,0.6,0.2105263157894736,0.5896,1,0
2024,2024-09-16,Seattle Reign FC,Gotham FC,0,2,6604,1,47.5952,-122.3316,38500,Lumen Field,67.3,0.0,0,9,0,10,12,0.8333333333333334,0,0,0.2,0.5789473684210527,0.1715324675324675,1,0
2024,2024-09-20,Bay FC,Orlando Pride,0,1,11063,1,37.3514,-121.925,18000,PayPal Park,79.7,0.0,4,9,0,11,12,0.9166666666666666,0,0,0.4,0.85,0.6146111111111111,1,0
2024,2024-09-20,Kansas City Current,Washington Spirit,3,0,11500,1,39.8283,-98.5795,18467,CPKC Stadium,85.9,0.0,4,9,0,11,14,0.7857142857142857,0,1,0.6,0.7368421052631579,0.6227324416526777,1,0
2024,2024-09-21,Racing Louisville FC,North Carolina Courage,2,1,4653,1,38.2503,-85.7034,10000,Lynn Family Stadium,88.5,0.6,5,9,1,11,13,0.8461538461538461,1,1,0.4,0.5,0.4653,1,0
2024,2024-09-21,Chicago Stars FC,San Diego Wave FC,1,0,5045,1,41.7647,-87.8061,20000,SeatGeek Stadium,90.2,0.1,5,9,1,10,12,0.8333333333333334,0,1,0.4,0.4210526315789473,0.25225,1,0
2024,2024-09-21,Houston Dash,Seattle Reign FC,1,0,5807,1,29.7522,-95.3524,22039,Shell Energy Stadium,89.2,2.1,5,9,1,11,13,0.8461538461538461,0,1,0.2,0.3,0.2634874540587141,1,0
2024,2024-09-22,Gotham FC,Utah Royals FC,1,0,7680,0,40.7367,-74.1503,25000,Red Bull Arena,78.4,0.0,6,9,1,12,15,0.8,0,1,0.6,0.25,0.3072,1,0
2024,2024-09-23,Angel City FC,Portland Thorns FC,2,2,22000,1,34.013,-118.285,22000,BMO Stadium,81.7,0.0,0,9,0,9,11,0.8181818181818182,1,0,0.4,0.5263157894736842,1.0,0,0
2024,2024-09-27,Angel City FC,Washington Spirit,1,2,19257,1,34.013,-118.285,22000,BMO Stadium,74.7,0.0,4,9,0,10,11,0.9090909090909092,0,0,0.4,0.7,0.8753181818181818,1,0
2024,2024-09-28,San Diego Wave FC,Portland Thorns FC,2,0,15271,1,39.8283,-98.5795,10000,Snapdragon Stadium,85.3,0.0,5,9,1,10,11,0.9090909090909092,1,1,0.0,0.55,1.5271,1,0
2024,2024-09-28,Utah Royals FC,Racing Louisville FC,1,0,9002,1,40.5829,-111.8932,20213,America First Field,91.3,0.0,5,9,1,11,12,0.9166666666666666,0,1,0.2,0.5238095238095238,0.445356948498491,1,0
2024,2024-09-28,Orlando Pride,Houston Dash,3,1,17087,1,28.5411,-81.3893,25500,Inter&Co Stadium,85.5,11.7,5,9,1,11,15,0.7333333333333333,0,1,0.8,0.238095238095238,0.670078431372549,1,0
2024,2024-09-28,Kansas City Current,Gotham FC,1,1,11500,0,39.8283,-98.5795,18467,CPKC Stadium,85.3,0.0,5,9,1,12,14,0.8571428571428571,0,0,0.6,0.6190476190476191,0.6227324416526777,1,0
2024,2024-09-29,Seattle Reign FC,Bay FC,0,1,9051,1,47.5952,-122.3316,38500,Lumen Field,60.6,0.0,6,9,1,11,12,0.9166666666666666,0,0,0.2,0.4285714285714285,0.2350909090909091,1,1
2024,2024-09-29,Chicago Stars FC,North Carolina Courage,1,3,4317,1,41.7647,-87.8061,20000,SeatGeek Stadium,72.0,0.0,6,9,1,11,12,0.9166666666666666,1,0,0.4,0.4761904761904761,0.21585,1,1
2024,2024-10-04,Houston Dash,Chicago Stars FC,0,2,5870,1,29.7522,-95.3524,22039,Shell Energy Stadium,89.1,1.2,4,10,0,12,13,0.9230769230769232,1,0,0.2,0.4761904761904761,0.2663460229592994,0,0
2024,2024-10-04,Seattle Reign FC,Angel City FC,0,1,6707,1,47.5952,-122.3316,38500,Lumen Field,62.1,9.9,4,10,0,12,12,1.0,0,0,0.2,0.3684210526315789,0.1742077922077922,0,0
2024,2024-10-05,Portland Thorns FC,Utah Royals FC,1,2,17451,1,45.5214,-122.6917,25218,Providence Park,69.0,0.0,5,10,1,10,11,0.9090909090909092,0,0,0.6,0.2727272727272727,0.692005710206995,0,0
2024,2024-10-05,Gotham FC,Bay FC,5,1,9092,1,40.7367,-74.1503,25000,Red Bull Arena,75.1,0.6,5,10,1,13,15,0.8666666666666667,0,1,0.6,0.4545454545454545,0.36368,0,0
2024,2024-10-05,Racing Louisville FC,Kansas City Current,0,2,6013,1,38.2503,-85.7034,10000,Lynn Family Stadium,81.3,0.0,5,10,1,12,13,0.9230769230769232,0,0,0.6,0.7619047619047619,0.6013,0,0
2024,2024-10-05,North Carolina Courage,San Diego Wave FC,2,1,8496,1,39.8283,-98.5795,25218,WakeMed Soccer Park,89.3,0.0,5,10,1,11,13,0.8461538461538461,0,1,0.6,0.4285714285714285,0.3369022127052106,0,0
2024,2024-10-06,Orlando Pride,Washington Spirit,2,0,7729,1,28.5411,-81.3893,25500,Inter&Co Stadium,77.0,41.8,6,10,1,12,15,0.8,0,1,0.8,0.7142857142857143,0.3030980392156863,0,0
2024,2024-10-12,North Carolina Courage,Angel City FC,1,1,7037,1,39.8283,-98.5795,25218,WakeMed Soccer Park,77.5,0.0,5,10,1,12,13,0.9230769230769232,0,0,0.8,0.4,0.2790467126655563,0,0
2024,2024-10-19,Bay FC,North Carolina Courage,1,0,14901,1,37.3514,-121.925,18000,PayPal Park,80.4,0.0,5,10,1,12,12,1.0,1,1,0.4,0.5,0.8278333333333333,0,0
2024,2024-10-19,Kansas City Current,San Diego Wave FC,4,1,11500,0,39.8283,-98.5795,18467,CPKC Stadium,75.5,0.0,5,10,1,13,14,0.9285714285714286,0,1,0.6,0.4090909090909091,0.6227324416526777,0,0
2024,2024-10-19,Racing Louisville FC,Portland Thorns FC,1,0,5905,1,38.2503,-85.7034,10000,Lynn Family Stadium,68.7,0.0,5,10,1,13,13,1.0,1,1,0.6,0.5,0.5905,0,0
2024,2024-10-20,Gotham FC,Orlando Pride,3,1,20039,1,40.7367,-74.1503,25000,Red Bull Arena,75.6,0.0,6,10,1,14,15,0.9333333333333332,0,1,0.8,0.8695652173913043,0.80156,0,1
2024,2024-10-20,Angel City FC,Utah Royals FC,1,1,20039,1,34.013,-118.285,22000,BMO Stadium,84.3,0.0,6,10,1,11,11,1.0,0,0,0.2,0.3043478260869565,0.9108636363636364,0,1
2024,2024-10-20,Washington Spirit,Chicago Stars FC,2,0,17065,1,38.8683,-77.0122,20000,Audi Field,71.4,0.0,6,10,1,11,13,0.8461538461538461,1,1,0.6,0.5,0.85325,0,1
2024,2024-11-01,Portland Thorns FC,Angel City FC,3,0,23212,1,45.5214,-122.6917,25218,Providence Park,55.9,40.2,4,11,0,11,11,1.0,0,1,0.4,0.4090909090909091,0.9204536442223809,0,0
2024,2024-11-01,Utah Royals FC,Gotham FC,1,4,9879,1,40.5829,-111.8932,20213,America First Field,54.5,0.0,4,11,0,12,12,1.0,0,0,0.4,0.6666666666666666,0.488744867164696,0,0
2024,2024-11-02,North Carolina Courage,Washington Spirit,0,1,10026,1,39.8283,-98.5795,25218,WakeMed Soccer Park,58.5,4.0,5,11,1,13,13,1.0,0,0,0.6,0.6956521739130435,0.3975731620271235,0,0
2024,2024-11-02,Orlando Pride,Seattle Reign FC,3,2,7765,1,28.5411,-81.3893,25500,Inter&Co Stadium,81.1,2.8,5,11,1,13,15,0.8666666666666667,0,1,0.8,0.2608695652173913,0.3045098039215686,0,0
2024,2024-11-02,Houston Dash,Bay FC,2,3,8176,1,29.7522,-95.3524,22039,Shell Energy Stadium,80.6,9.2,5,11,1,13,13,1.0,0,0,0.2,0.4583333333333333,0.3709787195426289,0,0
2024,2024-11-03,Chicago Stars FC,Kansas City Current,1,3,5595,0,41.7647,-87.8061,20000,SeatGeek Stadium,63.9,0.8,6,11,1,12,12,1.0,0,0,0.4,0.782608695652174,0.27975,0,1
2024,2024-11-03,San Diego Wave FC,Racing Louisville FC,3,1,2137,1,38.2503,-85.7034,10000,Lynn Family Stadium,77.0,0.0,6,11,1,11,11,1.0,0,1,0.2,0.5,0.2137,0,1
2024,2024-11-08,Orlando Pride,Chicago Stars FC,4,1,11496,1,28.5411,-81.3893,25500,Inter&Co Stadium,84.4,0.0,4,11,0,14,15,0.9333333333333332,1,1,0.8,0.4583333333333333,0.4508235294117647,0,0
2024,2024-11-09,Kansas City Current,North Carolina Courage,1,0,11500,0,39.8283,-98.5795,18467,CPKC Stadium,51.4,8.7,5,11,1,14,14,1.0,1,1,0.6,0.4615384615384615,0.6227324416526777,0,0
2024,2024-11-10,Gotham FC,Portland Thorns FC,2,1,15540,0,40.7367,-74.1503,25000,Red Bull Arena,57.0,0.9,6,11,1,15,15,1.0,1,1,1.0,0.5,0.6216,0,0
2024,2024-11-10,Washington Spirit,Bay FC,2,1,19215,0,38.8683,-77.0122,20000,Audi Field,57.8,5.0,6,11,1,12,13,0.9230769230769232,0,1,0.6,0.48,0.96075,0,0
2024,2024-11-16,Washington Spirit,Gotham FC,1,1,19365,0,38.8683,-77.0122,20000,Audi Field,58.4,0.0,5,11,1,13,13,1.0,0,0,0.8,0.6923076923076923,0.96825,0,0
2024,2024-11-17,Orlando Pride,Kansas City Current,3,2,14524,0,28.5411,-81.3893,25500,Inter&Co Stadium,78.5,0.0,6,11,1,15,15,1.0,0,1,0.8,0.8,0.5695686274509804,0,1
2025,2025-03-14,Orlando Pride,Chicago Stars FC,6,0,19237,1,28.5411,-81.3893,25500,Inter&Co Stadium,84.3,0.0,4,3,0,1,14,0.0714285714285714,1,1,1.0,0.5,0.7543921568627451,0,0
2025,2025-03-15,Seattle Reign FC,Gotham FC,1,1,8467,1,47.5952,-122.3316,38500,Lumen Field,48.7,4.9,5,3,1,1,12,0.0833333333333333,0,0,0.2,0.5,0.2199220779220779,0,0
2025,2025-03-15,Kansas City Current,Portland Thorns FC,3,1,11500,0,39.8283,-98.5795,18467,CPKC Stadium,51.5,0.0,5,3,1,1,14,0.0714285714285714,1,1,0.8,0.5,0.6227324416526777,0,0
2025,2025-03-15,Utah Royals FC,Bay FC,1,1,10624,1,40.5829,-111.8932,20213,America First Field,38.2,4.9,5,3,1,1,13,0.0769230769230769,0,0,0.4,0.5,0.5256023351308564,0,0
2025,2025-03-15,Racing Louisville FC,North Carolina Courage,1,1,2847,1,38.2503,-85.7034,10000,Lynn Family Stadium,69.1,30.0,5,3,1,1,13,0.0769230769230769,1,0,0.6,0.5,0.2847,0,0
2025,2025-03-16,Angel City FC,San Diego Wave FC,1,1,19728,1,34.013,-118.285,22000,BMO Stadium,66.5,0.0,6,3,1,1,10,0.1,0,0,0.2,0.5,0.8967272727272727,0,0
2025,2025-03-21,Portland Thorns FC,Angel City FC,1,1,15839,1,45.5214,-122.6917,25218,Providence Park,47.8,26.4,4,3,0,1,12,0.0833333333333333,0,0,0.4,0.0,0.6280831152351495,0,0
2025,2025-03-22,Bay FC,Racing Louisville FC,2,0,14742,1,37.3514,-121.925,18000,PayPal Park,63.4,0.0,5,3,1,1,13,0.0769230769230769,0,1,0.6,0.0,0.819,0,0
2025,2025-03-22,North Carolina Courage,Seattle Reign FC,1,2,8158,1,39.8283,-98.5795,25218,WakeMed Soccer Park,63.6,0.7,5,3,1,1,13,0.0769230769230769,0,0,0.4,0.0,0.3234990879530494,0,0
2025,2025-03-22,Washington Spirit,Kansas City Current,0,2,19254,1,38.8683,-77.0122,20000,Audi Field,64.7,0.1,5,3,1,1,16,0.0625,0,0,0.8,1.0,0.9627,0,0
2025,2025-03-22,San Diego Wave FC,Utah Royals FC,3,2,18465,1,39.8283,-98.5795,10000,Snapdragon Stadium,63.6,0.7,5,3,1,1,13,0.0769230769230769,0,1,0.4,0.0,1.8465,0,0
2025,2025-03-23,Gotham FC,Orlando Pride,0,2,9718,1,40.7367,-74.1503,25000,Red Bull Arena,46.9,0.0,6,3,1,1,13,0.0769230769230769,0,0,1.0,1.0,0.38872,0,0
2025,2025-03-23,Chicago Stars FC,Houston Dash,1,2,3376,0,41.7647,-87.8061,20000,SeatGeek Stadium,49.5,2.5,6,3,1,1,12,0.0833333333333333,0,0,0.4,0.5,0.1688,0,0
2025,2025-03-28,Houston Dash,Gotham FC,0,0,5658,1,29.7522,-95.3524,22039,Shell Energy Stadium,74.3,14.1,4,3,0,1,12,0.0833333333333333,0,0,0.2,0.5,0.2567267117382821,0,0
2025,2025-03-28,Washington Spirit,Bay FC,2,0,12140,1,38.8683,-77.0122,20000,Audi Field,74.2,0.2,4,3,0,2,16,0.125,0,1,0.6,1.0,0.607,0,0
2025,2025-03-29,Kansas City Current,Utah Royals FC,3,0,11500,1,39.8283,-98.5795,18467,CPKC Stadium,70.3,0.2,5,3,1,2,14,0.1428571428571428,0,1,0.8,0.0,0.6227324416526777,1,0
2025,2025-03-29,Orlando Pride,San Diego Wave FC,2,1,7071,0,28.5411,-81.3893,25500,Inter&Co Stadium,83.1,0.0,5,3,1,2,14,0.1428571428571428,0,1,1.0,1.0,0.2772941176470588,1,0
2025,2025-03-29,Portland Thorns FC,North Carolina Courage,0,0,15967,1,45.5214,-122.6917,25218,Providence Park,54.7,3.9,5,3,1,2,12,0.1666666666666666,1,0,0.4,0.5,0.6331588547862638,1,0
2025,2025-03-30,Angel City FC,Seattle Reign FC,2,1,15384,1,34.013,-118.285,22000,BMO Stadium,63.4,1.0,6,3,1,2,10,0.2,0,1,0.0,0.5,0.6992727272727273,1,0
2025,2025-03-30,Chicago Stars FC,Racing Louisville FC,0,1,1806,1,41.7647,-87.8061,20000,SeatGeek Stadium,72.6,10.8,6,3,1,2,12,0.1666666666666666,0,0,0.2,0.0,0.0903,1,0
2025,2025-04-11,Utah Royals FC,Portland Thorns FC,0,1,5051,1,40.5829,-111.8932,20213,America First Field,80.2,0.0,4,4,0,2,13,0.1538461538461538,1,0,0.4,0.0,0.249888685499431,1,0
2025,2025-04-12,San Diego Wave FC,Kansas City Current,0,2,10873,1,39.8283,-98.5795,10000,Snapdragon Stadium,80.5,0.0,5,4,1,2,13,0.1538461538461538,0,0,0.6,1.0,1.0873,1,0
2025,2025-04-12,Houston Dash,Angel City FC,1,3,5263,1,29.7522,-95.3524,22039,Shell Energy Stadium,83.6,0.0,5,4,1,2,12,0.1666666666666666,0,0,0.2,0.6666666666666666,0.2388039384727074,1,0
2025,2025-04-12,Racing Louisville FC,Washington Spirit,0,2,7886,1,38.2503,-85.7034,10000,Lynn Family Stadium,58.4,0.0,5,4,1,2,13,0.1538461538461538,0,0,0.6,0.5,0.7886,1,0
2025,2025-04-12,Seattle Reign FC,Orlando Pride,0,1,7721,1,47.5952,-122.3316,38500,Lumen Field,52.7,1.6,5,4,1,2,12,0.1666666666666666,0,0,0.2,1.0,0.2005454545454545,1,0
2025,2025-04-13,Bay FC,Chicago Stars FC,1,2,12320,1,37.3514,-121.925,18000,PayPal Park,81.2,0.0,6,4,1,2,13,0.1538461538461538,1,0,0.6,0.0,0.6844444444444444,1,0
2025,2025-04-13,Gotham FC,North Carolina Courage,3,1,7115,0,40.7367,-74.1503,25000,Red Bull Arena,57.0,0.0,6,4,1,2,13,0.1538461538461538,1,1,0.8,0.6666666666666666,0.2846,1,0
2025,2025-04-18,Utah Royals FC,Chicago Stars FC,1,0,17085,1,40.5829,-111.8932,20213,America First Field,50.3,2.0,4,4,0,3,13,0.2307692307692307,1,1,0.2,0.25,0.8452481076534903,1,0
2025,2025-04-18,Angel City FC,Gotham FC,0,4,18465,1,34.013,-118.285,22000,BMO Stadium,62.0,0.0,4,4,0,3,10,0.3,0,0,0.2,0.75,0.8393181818181819,1,0
2025,2025-04-18,Seattle Reign FC,Portland Thorns FC,1,0,7609,1,47.5952,-122.3316,38500,Lumen Field,68.4,0.0,4,4,0,3,12,0.25,1,1,0.0,0.25,0.1976363636363636,1,0
2025,2025-04-19,Racing Louisville FC,San Diego Wave FC,1,4,4431,0,38.2503,-85.7034,10000,Lynn Family Stadium,77.1,1.9,5,4,1,3,13,0.2307692307692307,0,0,0.4,0.5,0.4431,1,0
2025,2025-04-19,Orlando Pride,Washington Spirit,0,1,9021,1,28.5411,-81.3893,25500,Inter&Co Stadium,84.6,0.0,5,4,1,3,14,0.2142857142857142,0,0,1.0,0.6666666666666666,0.3537647058823529,1,0
2025,2025-04-19,North Carolina Courage,Bay FC,0,1,7049,1,39.8283,-98.5795,25218,WakeMed Soccer Park,58.3,0.0,5,4,1,2,13,0.1538461538461538,0,0,0.2,0.5,0.2795225632484733,1,0
2025,2025-04-19,Kansas City Current,Houston Dash,2,0,11500,1,39.8283,-98.5795,18467,CPKC Stadium,58.3,0.0,5,4,1,3,14,0.2142857142857142,0,1,0.8,0.3333333333333333,0.6227324416526777,1,0
